ASV	Sample	value	Condition	Phylum	Microbe
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision153	0.004	Repopulated	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision153	0.027	Repopulated	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision153	0.003	Repopulated	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision153	0.006	Repopulated	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision153	0.002	Repopulated	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision153	0.008	Repopulated	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision153	0	Repopulated	 p__Actinobacteriota	Swedish
5291389ff9b0c2c5102950a3ade8c95f	ReciprocalRevision153	0	Repopulated	 p__Chloroflexi	Swedish
e74e18b1cb13f02711eda83f0a9d3793	ReciprocalRevision153	0.002	Repopulated	 p__Proteobacteria	Swedish
139a898757d6d1108b58044e646ad0ba	ReciprocalRevision153	0.005	Repopulated	 p__Proteobacteria	Swedish
bd54cdde92c9729991f2130849672d54	ReciprocalRevision153	0.001	Repopulated	 p__Proteobacteria	Swedish
d4ddc8a6c5b3061ff2088da5314c03ec	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
9b1a493552c8e950d49f2efd74ebeab2	ReciprocalRevision153	0.004	Repopulated	 p__Actinobacteriota	Swedish
bd6720229b55e52b4f095dc493d42085	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
b36cf8333f4b6253a18c49d3721a93b0	ReciprocalRevision153	0.013	Repopulated	 p__Actinobacteriota	Swedish
cf7460a40049d731ca778c1d900ae9f4	ReciprocalRevision153	0.006	Repopulated	 p__Proteobacteria	Swedish
e43f7173baab1621be9530cbe913353f	ReciprocalRevision153	0.015	Repopulated	 p__Proteobacteria	Swedish
ae61b491b243e0bc8b90aa40ba002fa7	ReciprocalRevision153	0	Repopulated	 p__Bacteroidota	Swedish
12a972c7cf2e99cf1aaf57bde49720f8	ReciprocalRevision153	0.017	Repopulated	 p__Proteobacteria	Swedish
dacbefc032b03c642e865e8e79851aa8	ReciprocalRevision153	0.003	Repopulated	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	ReciprocalRevision153	0.005	Repopulated	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision153	0	Repopulated	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision153	0.01	Repopulated	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision153	0.015	Repopulated	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	ReciprocalRevision153	0.007	Repopulated	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	ReciprocalRevision153	0.001	Repopulated	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision153	0.004	Repopulated	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision153	0	Repopulated	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision153	0.006	Repopulated	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision153	0.001	Repopulated	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision153	0.001	Repopulated	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision153	0.004	Repopulated	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision153	0.005	Repopulated	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision153	0.01	Repopulated	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision153	0	Repopulated	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision153	0	Repopulated	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	ReciprocalRevision153	0	Repopulated	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision153	0	Repopulated	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision153	0	Repopulated	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	ReciprocalRevision153	0	Repopulated	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	ReciprocalRevision153	0.003	Repopulated	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision154	0.006	Control	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	ReciprocalRevision154	0.005	Control	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision154	0.037	Control	 p__Actinobacteriota	Swedish
c9d380625a1d09926d9a1e65be39c04a	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
797b65389eb0c25ea1ec0ae0c936903c	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
5e87ec2e2aebaba32fe8246efde8adf8	ReciprocalRevision154	0.005	Control	 p__Proteobacteria	Swedish
c30cc55b221580507a9ae76d70eeb61e	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
b616d7c78517cb5603598308556e3cd1	ReciprocalRevision154	0.003	Control	 p__Proteobacteria	Swedish
fb8fc7265c6180c30e79c081fb19c7be	ReciprocalRevision154	0.031	Control	 p__Proteobacteria	Swedish
3c863cf67a014692d9f01d71cba0f7fb	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
f2242278954a4edcdf637c335b341504	ReciprocalRevision154	0.003	Control	 p__Proteobacteria	Swedish
b6053c4d0c08ab5c4649feb2384db7bf	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
f9562ec8195301ede2664da7747dbd36	ReciprocalRevision154	0.009	Control	 p__Proteobacteria	Swedish
248f686bdd6646098cfcc7991e2949a7	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
0fb588b1f9cbe3a7876882c78dd87022	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
8c715d72780e6caf877ec32d9d520a38	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
d93d2a2e7b0c2ed96ca6074a717a8a4d	ReciprocalRevision154	0.018	Control	 p__Actinobacteriota	Swedish
a832b817a00c54abb7635cf92063ef2f	ReciprocalRevision154	0.025	Control	 p__Proteobacteria	Swedish
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision154	0.001	Control	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision154	0.022	Control	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision154	0.005	Control	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	ReciprocalRevision154	0.003	Control	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision154	0.008	Control	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision154	0.011	Control	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision154	0	Control	 p__Actinobacteriota	Swedish
5291389ff9b0c2c5102950a3ade8c95f	ReciprocalRevision154	0.004	Control	 p__Chloroflexi	Swedish
e74e18b1cb13f02711eda83f0a9d3793	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
139a898757d6d1108b58044e646ad0ba	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
bd54cdde92c9729991f2130849672d54	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
d4ddc8a6c5b3061ff2088da5314c03ec	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
9b1a493552c8e950d49f2efd74ebeab2	ReciprocalRevision154	0.004	Control	 p__Actinobacteriota	Swedish
bd6720229b55e52b4f095dc493d42085	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
b36cf8333f4b6253a18c49d3721a93b0	ReciprocalRevision154	0.01	Control	 p__Actinobacteriota	Swedish
cf7460a40049d731ca778c1d900ae9f4	ReciprocalRevision154	0.014	Control	 p__Proteobacteria	Swedish
e43f7173baab1621be9530cbe913353f	ReciprocalRevision154	0.006	Control	 p__Proteobacteria	Swedish
ae61b491b243e0bc8b90aa40ba002fa7	ReciprocalRevision154	0	Control	 p__Bacteroidota	Swedish
12a972c7cf2e99cf1aaf57bde49720f8	ReciprocalRevision154	0.011	Control	 p__Proteobacteria	Swedish
dacbefc032b03c642e865e8e79851aa8	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	ReciprocalRevision154	0.003	Control	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision154	0	Control	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision154	0.002	Control	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	ReciprocalRevision154	0	Control	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision154	0.001	Control	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision154	0	Control	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision154	0	Control	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision154	0.005	Control	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision154	0	Control	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision154	0.003	Control	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision154	0	Control	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision154	0	Control	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	ReciprocalRevision154	0	Control	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision154	0.004	Control	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision154	0.001	Control	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	ReciprocalRevision154	0	Control	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	ReciprocalRevision154	0	Control	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision155	0.023	Repopulated	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	ReciprocalRevision155	0.004	Repopulated	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision155	0.027	Repopulated	 p__Actinobacteriota	Swedish
c9d380625a1d09926d9a1e65be39c04a	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
797b65389eb0c25ea1ec0ae0c936903c	ReciprocalRevision155	0.006	Repopulated	 p__Proteobacteria	Swedish
5e87ec2e2aebaba32fe8246efde8adf8	ReciprocalRevision155	0.009	Repopulated	 p__Proteobacteria	Swedish
c30cc55b221580507a9ae76d70eeb61e	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
b616d7c78517cb5603598308556e3cd1	ReciprocalRevision155	0.044	Repopulated	 p__Proteobacteria	Swedish
fb8fc7265c6180c30e79c081fb19c7be	ReciprocalRevision155	0.012	Repopulated	 p__Proteobacteria	Swedish
3c863cf67a014692d9f01d71cba0f7fb	ReciprocalRevision155	0.03	Repopulated	 p__Proteobacteria	Swedish
f2242278954a4edcdf637c335b341504	ReciprocalRevision155	0.002	Repopulated	 p__Proteobacteria	Swedish
b6053c4d0c08ab5c4649feb2384db7bf	ReciprocalRevision155	0.007	Repopulated	 p__Proteobacteria	Swedish
f9562ec8195301ede2664da7747dbd36	ReciprocalRevision155	0.004	Repopulated	 p__Proteobacteria	Swedish
248f686bdd6646098cfcc7991e2949a7	ReciprocalRevision155	0.007	Repopulated	 p__Proteobacteria	Swedish
0fb588b1f9cbe3a7876882c78dd87022	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
8c715d72780e6caf877ec32d9d520a38	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
d93d2a2e7b0c2ed96ca6074a717a8a4d	ReciprocalRevision155	0.001	Repopulated	 p__Actinobacteriota	Swedish
a832b817a00c54abb7635cf92063ef2f	ReciprocalRevision155	0.008	Repopulated	 p__Proteobacteria	Swedish
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision155	0.003	Repopulated	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision155	0.008	Repopulated	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision155	0.001	Repopulated	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision155	0.007	Repopulated	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision155	0.004	Repopulated	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision155	0.004	Repopulated	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision155	0	Repopulated	 p__Actinobacteriota	Swedish
5291389ff9b0c2c5102950a3ade8c95f	ReciprocalRevision155	0	Repopulated	 p__Chloroflexi	Swedish
e74e18b1cb13f02711eda83f0a9d3793	ReciprocalRevision155	0.001	Repopulated	 p__Proteobacteria	Swedish
139a898757d6d1108b58044e646ad0ba	ReciprocalRevision155	0.003	Repopulated	 p__Proteobacteria	Swedish
bd54cdde92c9729991f2130849672d54	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
d4ddc8a6c5b3061ff2088da5314c03ec	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
9b1a493552c8e950d49f2efd74ebeab2	ReciprocalRevision155	0.008	Repopulated	 p__Actinobacteriota	Swedish
bd6720229b55e52b4f095dc493d42085	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
b36cf8333f4b6253a18c49d3721a93b0	ReciprocalRevision155	0.007	Repopulated	 p__Actinobacteriota	Swedish
cf7460a40049d731ca778c1d900ae9f4	ReciprocalRevision155	0.009	Repopulated	 p__Proteobacteria	Swedish
e43f7173baab1621be9530cbe913353f	ReciprocalRevision155	0.015	Repopulated	 p__Proteobacteria	Swedish
ae61b491b243e0bc8b90aa40ba002fa7	ReciprocalRevision155	0.001	Repopulated	 p__Bacteroidota	Swedish
12a972c7cf2e99cf1aaf57bde49720f8	ReciprocalRevision155	0.033	Repopulated	 p__Proteobacteria	Swedish
dacbefc032b03c642e865e8e79851aa8	ReciprocalRevision155	0.001	Repopulated	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	ReciprocalRevision155	0.003	Repopulated	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision155	0	Repopulated	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision155	0.003	Repopulated	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision155	0.002	Repopulated	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision155	0.016	Repopulated	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	ReciprocalRevision155	0.011	Repopulated	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	ReciprocalRevision155	0.002	Repopulated	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision155	0.004	Repopulated	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision155	0	Repopulated	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision155	0	Repopulated	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision155	0.004	Repopulated	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision155	0	Repopulated	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision155	0.005	Repopulated	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision155	0.003	Repopulated	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision155	0	Repopulated	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision155	0.001	Repopulated	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	ReciprocalRevision155	0	Repopulated	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision155	0.001	Repopulated	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision155	0.001	Repopulated	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision155	0	Repopulated	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	ReciprocalRevision155	0	Repopulated	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	ReciprocalRevision155	0.011	Repopulated	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision19	0.022	Repopulated	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision19	0	Repopulated	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision19	0	Repopulated	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	ReciprocalRevision19	0.007	Repopulated	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision19	0.063	Repopulated	 p__Actinobacteriota	Swedish
